213011340,2021,Queensland,Partial income stated,3
215011393,2021,Family households,"$1,750-$1,999",34
215031400,2021,Total,Tasmania,138
215031400,2021,Total,Tasmania,138
215031400,2021,Total,$500-$649,138
215031400,2021,Total,$500-$649,138
215031400,2021,Total,Tasmania,138
215031400,2021,Total,Tasmania,138
216021412,2021,Queensland,"$3,000-$3,499",4
216021412,2021,$150-$299,"$3,000-$3,499",4
216021412,2021,Non-family household,"$3,000-$3,499",4
216021412,2021,Queensland,"$3,000-$3,499",4
217011422,2021,Total,Partial income stated,237
217011422,2021,Total,Partial income stated,237
201031013,2021,Queensland,"$1,750-$1,999",10
201031013,2021,$150-$299,"$1,750-$1,999",10
201031013,2021,Non-family household,"$1,750-$1,999",10
201031013,2021,Queensland,"$1,750-$1,999",10
202011025,2021,Total,"$3,000-$3,499",353
202011025,2021,Total,"$3,000-$3,499",353
203021039,2021,Total,"$1,750-$1,999",303
203021039,2021,Total,"$1,750-$1,999",303
203031053,2021,Queensland,Other Territories,151
203031053,2021,$150-$299,Other Territories,151
203031053,2021,Non-family household,Other Territories,151
203031053,2021,Queensland,Other Territories,151
203031053,2021,Queensland,"$1,000-$1,249",151
203031053,2021,$150-$299,"$1,000-$1,249",151
203031053,2021,Non-family household,"$1,000-$1,249",151
203031053,2021,Queensland,"$1,000-$1,249",151
203031053,2021,Queensland,Other Territories,151
203031053,2021,$150-$299,Other Territories,151
203031053,2021,Non-family household,Other Territories,151
203031053,2021,Queensland,Other Territories,151
204031069,2021,Family households,South Australia,7
204031069,2021,Family households,$300-$399,7
204031069,2021,Family households,South Australia,7
206011496,2021,Queensland,Victoria,29
206011496,2021,$150-$299,Victoria,29
206011496,2021,Non-family household,Victoria,29
206011496,2021,Queensland,Victoria,29
206011496,2021,Queensland,$1-$149,29
206011496,2021,$150-$299,$1-$149,29
206011496,2021,Non-family household,$1-$149,29
206011496,2021,Queensland,$1-$149,29
206011496,2021,Queensland,Victoria,29
206011496,2021,$150-$299,Victoria,29
206011496,2021,Non-family household,Victoria,29
206011496,2021,Queensland,Victoria,29
206051130,2021,Queensland,"$1,500-$1,749",205
206051130,2021,$150-$299,"$1,500-$1,749",205
206051130,2021,Non-family household,"$1,500-$1,749",205
206051130,2021,Queensland,"$1,500-$1,749",205
206061135,2021,Queensland,"$1,750-$1,999",136
206061135,2021,$150-$299,"$1,750-$1,999",136
206061135,2021,Non-family household,"$1,750-$1,999",136
206061135,2021,Queensland,"$1,750-$1,999",136
206061515,2021,Family households,Western Australia,26
206061515,2021,Family households,$400-$499,26
206061515,2021,Family households,Western Australia,26
207011150,2021,Total,"$2,500-$2,999",322
207011150,2021,Total,"$2,500-$2,999",322
207011520,2021,Total,Total,5425
207011520,2021,Total,Total,5425
207011520,2021,Total,Total,5425
207011520,2021,Total,Total,5425
208041194,2021,Family households,"$3,000-$3,499",421
209011200,2021,Queensland,Northern Territory,113
209011200,2021,$150-$299,Northern Territory,113
209011200,2021,Non-family household,Northern Territory,113
209011200,2021,Queensland,Northern Territory,113
209011200,2021,Queensland,$650-$799,113
209011200,2021,$150-$299,$650-$799,113
209011200,2021,Non-family household,$650-$799,113
209011200,2021,Queensland,$650-$799,113
209011200,2021,Queensland,Northern Territory,113
209011200,2021,$150-$299,Northern Territory,113
209011200,2021,Non-family household,Northern Territory,113
209011200,2021,Queensland,Northern Territory,113
209011204,2021,Family households,Victoria,10
209011204,2021,Family households,$1-$149,10
209011204,2021,Family households,Victoria,10
209031213,2021,Queensland,South Australia,24
209031213,2021,$150-$299,South Australia,24
209031213,2021,Non-family household,South Australia,24
209031213,2021,Queensland,South Australia,24
209031213,2021,Queensland,$300-$399,24
209031213,2021,$150-$299,$300-$399,24
209031213,2021,Non-family household,$300-$399,24
209031213,2021,Queensland,$300-$399,24
209031213,2021,Queensland,South Australia,24
209031213,2021,$150-$299,South Australia,24
209031213,2021,Non-family household,South Australia,24
209031213,2021,Queensland,South Australia,24
209041530,2021,Family households,"$1,500-$1,749",213
210011228,2021,Family households,"$1,750-$1,999",124
210011533,2021,Total,Western Australia,318
210011533,2021,Total,Western Australia,318
210011533,2021,Total,$400-$499,318
210011533,2021,Total,$400-$499,318
210011533,2021,Total,Western Australia,318
210011533,2021,Total,Western Australia,318
210031237,2021,Queensland,"$3,000-$3,499",24
210031237,2021,$150-$299,"$3,000-$3,499",24
210031237,2021,Non-family household,"$3,000-$3,499",24
210031237,2021,Queensland,"$3,000-$3,499",24
210051248,2021,Queensland,"$1,750-$1,999",0
210051248,2021,$150-$299,"$1,750-$1,999",0
210051248,2021,Non-family household,"$1,750-$1,999",0
210051248,2021,Queensland,"$1,750-$1,999",0
211031267,2021,Queensland,"$1,750-$1,999",118
211031267,2021,$150-$299,"$1,750-$1,999",118
211031267,2021,Non-family household,"$1,750-$1,999",118
211031267,2021,Queensland,"$1,750-$1,999",118
211051276,2021,Total,"$3,000-$3,499",311
211051276,2021,Total,"$3,000-$3,499",311
211051284,2021,Family households,Northern Territory,85
211051284,2021,Family households,$650-$799,85
211051284,2021,Family households,Northern Territory,85
212021453,2021,Family households,South Australia,17
212021453,2021,Family households,$300-$399,17
212021453,2021,Family households,South Australia,17
212031561,2021,Total,"$1,500-$1,749",313
212031561,2021,Total,"$1,500-$1,749",313
212041316,2021,Total,"$1,750-$1,999",158
212041316,2021,Total,"$1,750-$1,999",158
212051322,2021,Family households,"$3,000-$3,499",456
213011337,2021,Family households,"$1,750-$1,999",147
213041574,2021,Family households,"$1,750-$1,999",203
213051363,2021,Queensland,South Australia,43
213051363,2021,$150-$299,South Australia,43
213051363,2021,Non-family household,South Australia,43
213051363,2021,Queensland,South Australia,43
213051363,2021,Queensland,$300-$399,43
213051363,2021,$150-$299,$300-$399,43
213051363,2021,Non-family household,$300-$399,43
213051363,2021,Queensland,$300-$399,43
213051363,2021,Queensland,South Australia,43
213051363,2021,$150-$299,South Australia,43
213051363,2021,Non-family household,South Australia,43
213051363,2021,Queensland,South Australia,43
213051587,2021,Total,Northern Territory,67
213051587,2021,Total,Northern Territory,67
213051587,2021,Total,$650-$799,67
213051587,2021,Total,$650-$799,67
213051587,2021,Total,Northern Territory,67
213051587,2021,Total,Northern Territory,67
214021382,2021,Total,South Australia,87
214021382,2021,Total,South Australia,87
214021382,2021,Total,$300-$399,87
214021382,2021,Total,$300-$399,87
214021382,2021,Total,South Australia,87
214021382,2021,Total,South Australia,87
215021396,2021,Family households,"$1,750-$1,999",88
204021064,2021,Family households,Western Australia,34
204021064,2021,Family households,$400-$499,34
204021064,2021,Family households,Western Australia,34
204031069,2021,Family households,New South Wales,21
204031069,2021,Family households,Negative/Nil income,21
204031069,2021,Family households,New South Wales,21
205021081,2021,Family households,"$2,000-$2,499",513
205031087,2021,Family households,"$2,500-$2,999",168
206041127,2021,Family households,Australian Capital Territory,0
206041127,2021,Family households,$800-$999,0
206041127,2021,Family households,Australian Capital Territory,0
206051128,2021,Total,Victoria,47
206051128,2021,Total,Victoria,47
206051128,2021,Total,$1-$149,47
206051128,2021,Total,$1-$149,47
206051128,2021,Total,Victoria,47
206051128,2021,Total,Victoria,47
206071139,2021,Queensland,"$1,500-$1,749",184
206071139,2021,$150-$299,"$1,500-$1,749",184
206071139,2021,Non-family household,"$1,500-$1,749",184
206071139,2021,Queensland,"$1,500-$1,749",184
209011198,2021,Family households,"$2,500-$2,999",394
209011200,2021,Queensland,South Australia,78
209011200,2021,$150-$299,South Australia,78
209011200,2021,Non-family household,South Australia,78
209011200,2021,Queensland,South Australia,78
209011200,2021,Queensland,$300-$399,78
209011200,2021,$150-$299,$300-$399,78
209011200,2021,Non-family household,$300-$399,78
209011200,2021,Queensland,$300-$399,78
209011200,2021,Queensland,South Australia,78
209011200,2021,$150-$299,South Australia,78
209011200,2021,Non-family household,South Australia,78
209011200,2021,Queensland,South Australia,78
209041217,2021,Queensland,"$4,000 or more",17
209041217,2021,$150-$299,"$4,000 or more",17
209041217,2021,Non-family household,"$4,000 or more",17
209041217,2021,Queensland,"$4,000 or more",17
209041223,2021,Total,Australian Capital Territory,575
209041223,2021,Total,Australian Capital Territory,575
209041223,2021,Total,$800-$999,575
209041223,2021,Total,$800-$999,575
209041223,2021,Total,Australian Capital Territory,575
209041223,2021,Total,Australian Capital Territory,575
210021232,2021,Family households,"$1,500-$1,749",173
211041269,2021,Queensland,"$1,500-$1,749",60
211041269,2021,$150-$299,"$1,500-$1,749",60
211041269,2021,Non-family household,"$1,500-$1,749",60
211041269,2021,Queensland,"$1,500-$1,749",60
211051278,2021,Family households,Australian Capital Territory,269
211051278,2021,Family households,$800-$999,269
211051278,2021,Family households,Australian Capital Territory,269
211051282,2021,Total,"$2,500-$2,999",296
211051282,2021,Total,"$2,500-$2,999",296
211051284,2021,Family households,South Australia,4
211051284,2021,Family households,$300-$399,4
211051284,2021,Family households,South Australia,4
212021554,2021,Family households,"$4,000 or more",365
212041564,2021,Total,"$1,500-$1,749",175
212041564,2021,Total,"$1,500-$1,749",175
213011331,2021,Family households,"$2,000-$2,499",277
213041576,2021,Queensland,Western Australia,142
213041576,2021,$150-$299,Western Australia,142
213041576,2021,Non-family household,Western Australia,142
213041576,2021,Queensland,Western Australia,142
213041576,2021,Queensland,$400-$499,142
213041576,2021,$150-$299,$400-$499,142
213041576,2021,Non-family household,$400-$499,142
213041576,2021,Queensland,$400-$499,142
213041576,2021,Queensland,Western Australia,142
213041576,2021,$150-$299,Western Australia,142
213041576,2021,Non-family household,Western Australia,142
213041576,2021,Queensland,Western Australia,142
213051361,2021,Family households,"$1,500-$1,749",312
213051363,2021,Queensland,New South Wales,44
213051363,2021,$150-$299,New South Wales,44
213051363,2021,Non-family household,New South Wales,44
213051363,2021,Queensland,New South Wales,44
213051363,2021,Queensland,Negative/Nil income,44
213051363,2021,$150-$299,Negative/Nil income,44
213051363,2021,Non-family household,Negative/Nil income,44
213051363,2021,Queensland,Negative/Nil income,44
213051363,2021,Queensland,New South Wales,44
213051363,2021,$150-$299,New South Wales,44
213051363,2021,Non-family household,New South Wales,44
213051363,2021,Queensland,New South Wales,44
213051581,2021,Total,Australian Capital Territory,112
213051581,2021,Total,Australian Capital Territory,112
213051581,2021,Total,$800-$999,112
213051581,2021,Total,$800-$999,112
213051581,2021,Total,Australian Capital Territory,112
213051581,2021,Total,Australian Capital Territory,112
213051587,2021,Total,South Australia,18
213051587,2021,Total,South Australia,18
213051587,2021,Total,$300-$399,18
213051587,2021,Total,$300-$399,18
213051587,2021,Total,South Australia,18
213051587,2021,Total,South Australia,18
213051589,2021,Queensland,"$2,000-$2,499",38
213051589,2021,$150-$299,"$2,000-$2,499",38
213051589,2021,Non-family household,"$2,000-$2,499",38
213051589,2021,Queensland,"$2,000-$2,499",38
214011373,2021,Queensland,"$2,500-$2,999",9
214011373,2021,$150-$299,"$2,500-$2,999",9
214011373,2021,Non-family household,"$2,500-$2,999",9
214011373,2021,Queensland,"$2,500-$2,999",9
214021592,2021,Total,"$4,000 or more",536
214021592,2021,Total,"$4,000 or more",536
217011420,2021,Queensland,"$2,000-$2,499",40
217011420,2021,$150-$299,"$2,000-$2,499",40
217011420,2021,Non-family household,"$2,000-$2,499",40
217011420,2021,Queensland,"$2,000-$2,499",40
201011483,2021,Total,Partial income stated,208
201011483,2021,Total,Partial income stated,208
203011035,2021,Family households,Tasmania,42
203011035,2021,Family households,$500-$649,42
203011035,2021,Family households,Tasmania,42
203031051,2021,Family households,"$3,500-$3,999",82
203031490,2021,Total,"$2,500-$2,999",610
203031490,2021,Total,"$2,500-$2,999",610
204011059,2021,Queensland,All incomes not stated,68
204011059,2021,$150-$299,All incomes not stated,68
204011059,2021,Non-family household,All incomes not stated,68
204011059,2021,Queensland,All incomes not stated,68
205011078,2021,Family households,Victoria,14
205011078,2021,Family households,$1-$149,14
205011078,2021,Family households,Victoria,14
205041493,2021,Family households,"$3,000-$3,499",213
206021499,2021,Queensland,New South Wales,69
206021499,2021,$150-$299,New South Wales,69
206021499,2021,Non-family household,New South Wales,69
206021499,2021,Queensland,New South Wales,69
206021499,2021,Queensland,Negative/Nil income,69
206021499,2021,$150-$299,Negative/Nil income,69
206021499,2021,Non-family household,Negative/Nil income,69
206021499,2021,Queensland,Negative/Nil income,69
206021499,2021,Queensland,New South Wales,69
206021499,2021,$150-$299,New South Wales,69
206021499,2021,Non-family household,New South Wales,69
206021499,2021,Queensland,New South Wales,69
206041124,2021,Total,South Australia,49
206041124,2021,Total,South Australia,49
206041124,2021,Total,$300-$399,49
206041124,2021,Total,$300-$399,49
206041124,2021,Total,South Australia,49
206041124,2021,Total,South Australia,49
206041506,2021,Family households,Australian Capital Territory,97
206041506,2021,Family households,$800-$999,97
206041506,2021,Family households,Australian Capital Territory,97
207031165,2021,Family households,South Australia,34
207031165,2021,Family households,$300-$399,34
207031165,2021,Family households,South Australia,34
208031183,2021,Family households,"$4,000 or more",581
209021524,2021,Family households,New South Wales,47
209021524,2021,Family households,Negative/Nil income,47
209021524,2021,Family households,New South Wales,47
209021526,2021,Queensland,Western Australia,267
209021526,2021,$150-$299,Western Australia,267
209021526,2021,Non-family household,Western Australia,267
209021526,2021,Queensland,Western Australia,267
209021526,2021,Queensland,$400-$499,267
209021526,2021,$150-$299,$400-$499,267
209021526,2021,Non-family household,$400-$499,267
209021526,2021,Queensland,$400-$499,267
209021526,2021,Queensland,Western Australia,267
209021526,2021,$150-$299,Western Australia,267
209021526,2021,Non-family household,Western Australia,267
209021526,2021,Queensland,Western Australia,267
209041216,2021,Queensland,South Australia,44
209041216,2021,$150-$299,South Australia,44
209041216,2021,Non-family household,South Australia,44
209041216,2021,Queensland,South Australia,44
209041216,2021,Queensland,$300-$399,44
209041216,2021,$150-$299,$300-$399,44
209041216,2021,Non-family household,$300-$399,44
209041216,2021,Queensland,$300-$399,44
209041216,2021,Queensland,South Australia,44
209041216,2021,$150-$299,South Australia,44
209041216,2021,Non-family household,South Australia,44
209041216,2021,Queensland,South Australia,44
209041432,2021,Total,Australian Capital Territory,206
209041432,2021,Total,Australian Capital Territory,206
209041432,2021,Total,$800-$999,206
209041432,2021,Total,$800-$999,206
209041432,2021,Total,Australian Capital Territory,206
209041432,2021,Total,Australian Capital Territory,206
209041527,2021,Queensland,Partial income stated,11
209041527,2021,$150-$299,Partial income stated,11
209041527,2021,Non-family household,Partial income stated,11
209041527,2021,Queensland,Partial income stated,11
211011260,2021,Queensland,"$2,500-$2,999",9
211011260,2021,$150-$299,"$2,500-$2,999",9
211011260,2021,Non-family household,"$2,500-$2,999",9
211011260,2021,Queensland,"$2,500-$2,999",9
211031450,2021,Total,"$4,000 or more",477
211031450,2021,Total,"$4,000 or more",477
212011550,2021,Total,New South Wales,38
212011550,2021,Total,New South Wales,38
212011550,2021,Total,Negative/Nil income,38
212011550,2021,Total,Negative/Nil income,38
212011550,2021,Total,New South Wales,38
212011550,2021,Total,New South Wales,38
212011552,2021,Family households,Western Australia,75
212011552,2021,Family households,$400-$499,75
212011552,2021,Family households,Western Australia,75
212021553,2021,Family households,South Australia,16
212021553,2021,Family households,$300-$399,16
212021553,2021,Family households,South Australia,16
212031558,2021,Family households,Partial income stated,163
213011333,2021,Queensland,Tasmania,68
213011333,2021,$150-$299,Tasmania,68
213011333,2021,Non-family household,Tasmania,68
213011333,2021,Queensland,Tasmania,68
213011333,2021,Queensland,$500-$649,68
213011333,2021,$150-$299,$500-$649,68
213011333,2021,Non-family household,$500-$649,68
213011333,2021,Queensland,$500-$649,68
213011333,2021,Queensland,Tasmania,68
213011333,2021,$150-$299,Tasmania,68
213011333,2021,Non-family household,Tasmania,68
213011333,2021,Queensland,Tasmania,68
213031348,2021,Queensland,"$3,500-$3,999",34
213031348,2021,$150-$299,"$3,500-$3,999",34
213031348,2021,Non-family household,"$3,500-$3,999",34
213031348,2021,Queensland,"$3,500-$3,999",34
213031352,2021,Family households,"$2,500-$2,999",375
213051585,2021,Queensland,Victoria,0
213051585,2021,$150-$299,Victoria,0
213051585,2021,Non-family household,Victoria,0
213051585,2021,Queensland,Victoria,0
213051585,2021,Queensland,$1-$149,0
213051585,2021,$150-$299,$1-$149,0
213051585,2021,Non-family household,$1-$149,0
213051585,2021,Queensland,$1-$149,0
213051585,2021,Queensland,Victoria,0
213051585,2021,$150-$299,Victoria,0
213051585,2021,Non-family household,Victoria,0
213051585,2021,Queensland,Victoria,0
214011372,2021,Queensland,New South Wales,98
214011372,2021,$150-$299,New South Wales,98
214011372,2021,Non-family household,New South Wales,98
214011372,2021,Queensland,New South Wales,98
214011372,2021,Queensland,Negative/Nil income,98
214011372,2021,$150-$299,Negative/Nil income,98
214011372,2021,Non-family household,Negative/Nil income,98
214011372,2021,Queensland,Negative/Nil income,98
214011372,2021,Queensland,New South Wales,98
214011372,2021,$150-$299,New South Wales,98
214011372,2021,Non-family household,New South Wales,98
214011372,2021,Queensland,New South Wales,98
214011376,2021,Total,Western Australia,118
214011376,2021,Total,Western Australia,118
214011376,2021,Total,$400-$499,118
214011376,2021,Total,$400-$499,118
214011376,2021,Total,Western Australia,118
214011376,2021,Total,Western Australia,118
214021385,2021,Queensland,"$3,000-$3,499",20
214021385,2021,$150-$299,"$3,000-$3,499",20
214021385,2021,Non-family household,"$3,000-$3,499",20
214021385,2021,Queensland,"$3,000-$3,499",20
214021591,2021,Total,South Australia,136
214021591,2021,Total,South Australia,136
214021591,2021,Total,$300-$399,136
214021591,2021,Total,$300-$399,136
214021591,2021,Total,South Australia,136
214021591,2021,Total,South Australia,136
216011406,2021,Queensland,Queensland,64
216011406,2021,$150-$299,Queensland,64
216011406,2021,Non-family household,Queensland,64
216011406,2021,Queensland,Queensland,64
216011406,2021,Queensland,$150-$299,64
216011406,2021,$150-$299,$150-$299,64
216011406,2021,Non-family household,$150-$299,64
216011406,2021,Queensland,$150-$299,64
216011406,2021,Queensland,Non-family household,64
216011406,2021,$150-$299,Non-family household,64
216011406,2021,Non-family household,Non-family household,64
216011406,2021,Queensland,Non-family household,64
216011406,2021,Queensland,Queensland,64
216011406,2021,$150-$299,Queensland,64
216011406,2021,Non-family household,Queensland,64
216011406,2021,Queensland,Queensland,64
216031419,2021,Total,Tasmania,183
216031419,2021,Total,Tasmania,183
216031419,2021,Total,$500-$649,183
216031419,2021,Total,$500-$649,183
216031419,2021,Total,Tasmania,183
216031419,2021,Total,Tasmania,183
217041479,2021,Total,"$3,500-$3,999",265
217041479,2021,Total,"$3,500-$3,999",265
201011007,2021,Family households,Other Territories,61
201011007,2021,Family households,"$1,000-$1,249",61
201011007,2021,Family households,Other Territories,61
201031015,2021,Queensland,Total,452
201031015,2021,$150-$299,Total,452
201031015,2021,Non-family household,Total,452
201031015,2021,Queensland,Total,452
201031015,2021,Queensland,Total,452
201031015,2021,$150-$299,Total,452
201031015,2021,Non-family household,Total,452
201031015,2021,Queensland,Total,452
203021042,2021,Total,Total,8342
203021042,2021,Total,Total,8342
203021042,2021,Total,Total,8342
203021042,2021,Total,Total,8342
204011057,2021,Total,"$2,000-$2,499",390
204011057,2021,Total,"$2,000-$2,499",390
204031491,2021,Family households,Queensland,4
204031491,2021,Family households,$150-$299,4
204031491,2021,Family households,Non-family household,4
204031491,2021,Family households,Queensland,4
205021081,2021,Family households,Victoria,16
205021081,2021,Family households,$1-$149,16
205021081,2021,Family households,Victoria,16
205031088,2021,Queensland,Western Australia,3
205031088,2021,$150-$299,Western Australia,3
205031088,2021,Non-family household,Western Australia,3
205031088,2021,Queensland,Western Australia,3
205031088,2021,Queensland,$400-$499,3
205031088,2021,$150-$299,$400-$499,3
205031088,2021,Non-family household,$400-$499,3
205031088,2021,Queensland,$400-$499,3
205031088,2021,Queensland,Western Australia,3
205031088,2021,$150-$299,Western Australia,3
205031088,2021,Non-family household,Western Australia,3
205031088,2021,Queensland,Western Australia,3
205051099,2021,Total,Australian Capital Territory,5
205051099,2021,Total,Australian Capital Territory,5
205051099,2021,Total,$800-$999,5
205051099,2021,Total,$800-$999,5
205051099,2021,Total,Australian Capital Territory,5
205051099,2021,Total,Australian Capital Territory,5
206011106,2021,Total,All incomes not stated,41
206011106,2021,Total,All incomes not stated,41
206031115,2021,Family households,"$1,250-$1,499",124
206041508,2021,Family households,Northern Territory,23
206041508,2021,Family households,$650-$799,23
206041508,2021,Family households,Northern Territory,23
206061516,2021,Family households,Partial income stated,130
207031163,2021,Total,Total,9096
207031163,2021,Total,Total,9096
207031163,2021,Total,Total,9096
207031163,2021,Total,Total,9096
207031165,2021,Queensland,Other Territories,121
207031165,2021,$150-$299,Other Territories,121
207031165,2021,Non-family household,Other Territories,121
207031165,2021,Queensland,Other Territories,121
207031165,2021,Queensland,"$1,000-$1,249",121
207031165,2021,$150-$299,"$1,000-$1,249",121
207031165,2021,Non-family household,"$1,000-$1,249",121
207031165,2021,Queensland,"$1,000-$1,249",121
207031165,2021,Queensland,Other Territories,121
207031165,2021,$150-$299,Other Territories,121
207031165,2021,Non-family household,Other Territories,121
207031165,2021,Queensland,Other Territories,121
208011169,2021,Family households,Queensland,22
208011169,2021,Family households,$150-$299,22
208011169,2021,Family households,Non-family household,22
208011169,2021,Family households,Queensland,22
208021182,2021,Queensland,All incomes not stated,34
208021182,2021,$150-$299,All incomes not stated,34
208021182,2021,Non-family household,All incomes not stated,34
208021182,2021,Queensland,All incomes not stated,34
208031189,2021,Family households,"$3,500-$3,999",276
209021205,2021,Queensland,Tasmania,92
209021205,2021,$150-$299,Tasmania,92
209021205,2021,Non-family household,Tasmania,92
209021205,2021,Queensland,Tasmania,92
209021205,2021,Queensland,$500-$649,92
209021205,2021,$150-$299,$500-$649,92
209021205,2021,Non-family household,$500-$649,92
209021205,2021,Queensland,$500-$649,92
209021205,2021,Queensland,Tasmania,92
209021205,2021,$150-$299,Tasmania,92
209021205,2021,Non-family household,Tasmania,92
209021205,2021,Queensland,Tasmania,92
209031209,2021,Total,"$1,250-$1,499",440
209031209,2021,Total,"$1,250-$1,499",440
209031211,2021,Queensland,Western Australia,31
209031211,2021,$150-$299,Western Australia,31
209031211,2021,Non-family household,Western Australia,31
209031211,2021,Queensland,Western Australia,31
209031211,2021,Queensland,$400-$499,31
209031211,2021,$150-$299,$400-$499,31
209031211,2021,Non-family household,$400-$499,31
209031211,2021,Queensland,$400-$499,31
209031211,2021,Queensland,Western Australia,31
209031211,2021,$150-$299,Western Australia,31
209031211,2021,Non-family household,Western Australia,31
209031211,2021,Queensland,Western Australia,31
209041435,2021,Total,Northern Territory,148
209041435,2021,Total,Northern Territory,148
209041435,2021,Total,$650-$799,148
209041435,2021,Total,$650-$799,148
209041435,2021,Total,Northern Territory,148
209041435,2021,Total,Northern Territory,148
210011534,2021,Total,Partial income stated,207
210011534,2021,Total,Partial income stated,207
210051441,2021,Queensland,Total,571
210051441,2021,$150-$299,Total,571
210051441,2021,Non-family household,Total,571
210051441,2021,Queensland,Total,571
210051441,2021,Queensland,Total,571
210051441,2021,$150-$299,Total,571
210051441,2021,Non-family household,Total,571
210051441,2021,Queensland,Total,571
211011257,2021,Total,Queensland,20
211011257,2021,Total,Queensland,20
211011257,2021,Total,$150-$299,20
211011257,2021,Total,$150-$299,20
211011257,2021,Total,Non-family household,20
211011257,2021,Total,Non-family household,20
211011257,2021,Total,Queensland,20
211011257,2021,Total,Queensland,20
211021261,2021,Queensland,"$2,000-$2,499",66
211021261,2021,$150-$299,"$2,000-$2,499",66
211021261,2021,Non-family household,"$2,000-$2,499",66
211021261,2021,Queensland,"$2,000-$2,499",66
211031265,2021,Family households,All incomes not stated,44
211041271,2021,Total,"$3,500-$3,999",216
211041271,2021,Total,"$3,500-$3,999",216
212011546,2021,Family households,Tasmania,78
212011546,2021,Family households,$500-$649,78
212011546,2021,Family households,Tasmania,78
212021297,2021,Family households,Western Australia,50
212021297,2021,Family households,$400-$499,50
212021297,2021,Family households,Western Australia,50
212031458,2021,Queensland,Other Territories,73
212031458,2021,$150-$299,Other Territories,73
212031458,2021,Non-family household,Other Territories,73
212031458,2021,Queensland,Other Territories,73
212031458,2021,Queensland,"$1,000-$1,249",73
212031458,2021,$150-$299,"$1,000-$1,249",73
212031458,2021,Non-family household,"$1,000-$1,249",73
212031458,2021,Queensland,"$1,000-$1,249",73
212031458,2021,Queensland,Other Territories,73
212031458,2021,$150-$299,Other Territories,73
212031458,2021,Non-family household,Other Territories,73
212031458,2021,Queensland,Other Territories,73
213011339,2021,Family households,Total,2976
213011339,2021,Family households,Total,2976
213021344,2021,Total,Other Territories,324
213021344,2021,Total,Other Territories,324
213021344,2021,Total,"$1,000-$1,249",324
213021344,2021,Total,"$1,000-$1,249",324
213021344,2021,Total,Other Territories,324
213021344,2021,Total,Other Territories,324
213041461,2021,Family households,"$2,000-$2,499",195
213041572,2021,Total,All incomes not stated,20
213041572,2021,Total,All incomes not stated,20
213051579,2021,Queensland,Queensland,5
213051579,2021,$150-$299,Queensland,5
213051579,2021,Non-family household,Queensland,5
213051579,2021,Queensland,Queensland,5
213051579,2021,Queensland,$150-$299,5
213051579,2021,$150-$299,$150-$299,5
213051579,2021,Non-family household,$150-$299,5
213051579,2021,Queensland,$150-$299,5
213051579,2021,Queensland,Non-family household,5
213051579,2021,$150-$299,Non-family household,5
213051579,2021,Non-family household,Non-family household,5
213051579,2021,Queensland,Non-family household,5
213051579,2021,Queensland,Queensland,5
213051579,2021,$150-$299,Queensland,5
213051579,2021,Non-family household,Queensland,5
213051579,2021,Queensland,Queensland,5
213051589,2021,Queensland,Victoria,0
213051589,2021,$150-$299,Victoria,0
213051589,2021,Non-family household,Victoria,0
213051589,2021,Queensland,Victoria,0
213051589,2021,Queensland,$1-$149,0
213051589,2021,$150-$299,$1-$149,0
213051589,2021,Non-family household,$1-$149,0
213051589,2021,Queensland,$1-$149,0
213051589,2021,Queensland,Victoria,0
213051589,2021,$150-$299,Victoria,0
213051589,2021,Non-family household,Victoria,0
213051589,2021,Queensland,Victoria,0
214011370,2021,Total,Tasmania,344
214011370,2021,Total,Tasmania,344
214011370,2021,Total,$500-$649,344
214011370,2021,Total,$500-$649,344
214011370,2021,Total,Tasmania,344
214011370,2021,Total,Tasmania,344
214021379,2021,Total,Western Australia,589
214021379,2021,Total,Western Australia,589
214021379,2021,Total,$400-$499,589
214021379,2021,Total,$400-$499,589
214021379,2021,Total,Western Australia,589
214021379,2021,Total,Western Australia,589
215021399,2021,Family households,Total,1552
215021399,2021,Family households,Total,1552
201011481,2021,Queensland,"$2,000-$2,499",81
201011481,2021,$150-$299,"$2,000-$2,499",81
201011481,2021,Non-family household,"$2,000-$2,499",81
201011481,2021,Queensland,"$2,000-$2,499",81
201031017,2021,Total,"$3,500-$3,999",31
201031017,2021,Total,"$3,500-$3,999",31
202011020,2021,Total,Victoria,51
202011020,2021,Total,Victoria,51
202011020,2021,Total,$1-$149,51
202011020,2021,Total,$1-$149,51
202011020,2021,Total,Victoria,51
202011020,2021,Total,Victoria,51
202021026,2021,Total,Queensland,20
202021026,2021,Total,Queensland,20
202021026,2021,Total,$150-$299,20
202021026,2021,Total,$150-$299,20
202021026,2021,Total,Non-family household,20
202021026,2021,Total,Non-family household,20
202021026,2021,Total,Queensland,20
202021026,2021,Total,Queensland,20
203021488,2021,Queensland,"$1,250-$1,499",75
203021488,2021,$150-$299,"$1,250-$1,499",75
203021488,2021,Non-family household,"$1,250-$1,499",75
203021488,2021,Queensland,"$1,250-$1,499",75
203031049,2021,Family households,Queensland,17
203031049,2021,Family households,$150-$299,17
203031049,2021,Family households,Non-family household,17
203031049,2021,Family households,Queensland,17
205031089,2021,Queensland,Partial income stated,12
205031089,2021,$150-$299,Partial income stated,12
205031089,2021,Non-family household,Partial income stated,12
205031089,2021,Queensland,Partial income stated,12
206051513,2021,Family households,Tasmania,31
206051513,2021,Family households,$500-$649,31
